Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Future Value Notional
Fixed,2.25,nan,0.0,30/360,80000000.0,USD,6M,nan,Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,80000000.0,USD,3M,3,0.0
Fixed,2.25,nan,0.0,30/360,80000000.0,USD,6M,nan,Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,80000000.0,USD,3M,3,0.0
Fixed,3.0,nan,0.0,30/360,170000000.0,USD,6M,nan,Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,170000000.0,USD,3M,3,0.0
Fixed,3.0,nan,0.0,30/360,170000000.0,USD,6M,nan,Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,170000000.0,USD,3M,3,0.0
Fixed,2.25,nan,0.0,30/360,170000000.0,USD,6M,nan,Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,170000000.0,USD,3M,3,0.0
Fixed,2.25,nan,0.0,30/360,170000000.0,USD,6M,nan,Float,0.0,USD.USD-LIBOR-BBA.3.,0.0,ACT/360,170000000.0,USD,3M,3,0.0
Fixed,0.69,nan,0.0,ACT/360,750000000.0,CZK,MTH,MTH,Float,0.0,CZK.CZK-PRIBOR-PRBO.6M.CZK-PRIBOR-PRBO,0.0,ACT/360,750000000.0,CZK,MTH,MTH,0.0
Fixed,0.8225,nan,0.0,ACT/360,380000000.0,CZK,MTH,MTH,Float,0.0,CZK.CZK-PRIBOR-PRBO.6M.CZK-PRIBOR-PRBO,0.0,ACT/360,380000000.0,CZK,MTH,MTH,0.0
Fixed,0.6875,nan,0.0,ACT/360,490000000.0,CZK,MTH,MTH,Float,0.0,CZK.CZK-PRIBOR-PRBO.6M.CZK-PRIBOR-PRBO,0.0,ACT/360,490000000.0,CZK,MTH,MTH,0.0
Fixed,0.8225,nan,0.0,ACT/360,250000000.0,CZK,MTH,MTH,Float,0.0,CZK.CZK-PRIBOR-PRBO.6M.CZK-PRIBOR-PRBO,0.0,ACT/360,250000000.0,CZK,MTH,MTH,0.0
Fixed,0.843,nan,0.0,ACT/360,29000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,29000000.0,USD,MTH,MTH,0.0
Fixed,1.3755,nan,0.0,ACT/360,6000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,6000000.0,USD,MTH,MTH,0.0
Fixed,0.729,nan,0.0,ACT/360,8000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,8000000.0,USD,MTH,MTH,0.0
Fixed,1.5955,nan,0.0,ACT/360,44000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,44000000.0,USD,MTH,MTH,0.0
Fixed,1.31504,nan,0.0,ACT/360,4000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,4000000.0,USD,MTH,MTH,0.0
Fixed,1.632,nan,0.0,ACT/360,18000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,18000000.0,USD,MTH,MTH,0.0
Fixed,1.4125,nan,0.0,ACT/360,51000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,51000000.0,USD,MTH,MTH,0.0
Fixed,1.207,nan,0.0,ACT/360,11000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,11000000.0,USD,MTH,MTH,0.0
Fixed,0.729,nan,0.0,ACT/360,4000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,4000000.0,USD,MTH,MTH,0.0
Fixed,0.843,nan,0.0,ACT/360,12000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,12000000.0,USD,MTH,MTH,0.0
Fixed,1.3775,nan,0.0,ACT/360,2000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,2000000.0,USD,MTH,MTH,0.0
Fixed,0.806,nan,0.0,ACT/360,55000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,55000000.0,USD,MTH,MTH,0.0
Fixed,1.207,nan,0.0,ACT/360,2000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,2000000.0,USD,MTH,MTH,0.0
Fixed,0.6483,nan,0.0,ACT/360,4000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,4000000.0,USD,MTH,MTH,0.0
Fixed,1.3755,nan,0.0,ACT/360,21000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,21000000.0,USD,MTH,MTH,0.0
Fixed,1.626,nan,0.0,ACT/360,840000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,840000.0,USD,MTH,MTH,0.0
Fixed,0.6483,nan,0.0,ACT/360,19000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,19000000.0,USD,MTH,MTH,0.0
Fixed,0.407,nan,0.0,ACT/360,46000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,46000000.0,USD,MTH,MTH,0.0
Fixed,1.3775,nan,0.0,ACT/360,10000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,10000000.0,USD,MTH,MTH,0.0
Fixed,1.26,nan,0.0,ACT/360,26000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,26000000.0,USD,MTH,MTH,0.0
Fixed,0.528,nan,0.0,ACT/360,6000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,6000000.0,USD,MTH,MTH,0.0
Fixed,0.485,nan,0.0,ACT/360,21000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,21000000.0,USD,MTH,MTH,0.0
Fixed,1.604,nan,0.0,ACT/360,2000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,2000000.0,USD,MTH,MTH,0.0
Fixed,0.04375,nan,0.0,ACT/360,100000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,100000000.0,USD,MTH,MTH,0.0
Fixed,0.04375,nan,0.0,ACT/360,100000000.0,USD,MTH,MTH,Float,0.0,USD.USD-LIBOR-BBA.3M.USD-LIBOR-BBA,0.0,ACT/360,100000000.0,USD,MTH,MTH,0.0
Fixed,0.482,nan,0.0,ACT/360,2000000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EONIA-OIS-COMPOUND.1T.EUR-EONIA-OIS-COMPOUND,0.0,ACT/360,2000000000.0,EUR,MTH,MTH,0.0
Fixed,0.468,nan,0.0,ACT/360,2000000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EONIA-OIS-COMPOUND.1T.EUR-EONIA-OIS-COMPOUND,0.0,ACT/360,2000000000.0,EUR,MTH,MTH,0.0
Fixed,3.1225,nan,0.0,ACT/360,64000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,64000000.0,USD,MTH,MTH,0.0
Fixed,3.1225,nan,0.0,ACT/360,64000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,64000000.0,USD,MTH,MTH,0.0
Fixed,3.08,nan,0.0,ACT/360,41000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,41000000.0,USD,MTH,MTH,0.0
Fixed,3.08,nan,0.0,ACT/360,41000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,41000000.0,USD,MTH,MTH,0.0
Fixed,1.359,nan,0.0,ACT/360,750000000.0,EUR,MTH,MTH,Float,0.0,EUR-EuroSTR-OIS Compound,0.0,ACT/360,750000000.0,EUR,MTH,MTH,0.0
Fixed,3.1762,nan,0.0,ACT/360,3000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,3000000.0,USD,MTH,MTH,0.0
Fixed,2.9332,nan,0.0,ACT/360,5000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,5000000.0,USD,MTH,MTH,0.0
Fixed,1.9675,nan,0.0,ACT/365.FIXED,900000000.0,THB,MTH,MTH,Float,0.0,THB-THBFIX,0.0,ACT/365.FIXED,900000000.0,THB,MTH,MTH,0.0
Fixed,2.925,nan,0.0,ACT/360,23000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,23000000.0,USD,MTH,MTH,0.0
Fixed,3.499,nan,0.0,ACT/360,42000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,42000000.0,USD,MTH,MTH,0.0
Fixed,2.933,nan,0.0,ACT/360,9000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,9000000.0,USD,MTH,MTH,0.0
Fixed,2.82,nan,0.0,ACT/360,23000000.0,EUR,MTH,MTH,Float,0.0,EUR-EURIBOR,0.0,ACT/360,23000000.0,EUR,MTH,MTH,0.0
Fixed,2.337,nan,0.0,ACT/360,28000000.0,EUR,MTH,MTH,Float,0.0,EUR-EuroSTR-OIS Compound,0.0,ACT/360,28000000.0,EUR,MTH,MTH,0.0
Fixed,1.175,nan,0.0,ACT/360,440000000.0,CHF,MTH,MTH,Float,0.0,CHF-SARON-OIS Compound,0.0,ACT/360,440000000.0,CHF,MTH,MTH,0.0
Fixed,0.3775,nan,0.0,ACT/360,93000000.0,EUR,MTH,MTH,Float,0.0,EUR-EuroSTR-OIS Compound,0.0,ACT/360,93000000.0,EUR,MTH,MTH,0.0
Fixed,2.735,nan,0.0,ACT/365.FIXED,2200000000.0,AUD,MTH,MTH,Float,0.0,AUD-AONIA-OIS Compound,0.0,ACT/365.FIXED,2200000000.0,AUD,MTH,MTH,0.0
Fixed,3.714,nan,0.0,ACT/360,2000000000.0,USD,MTH,MTH,Float,0.0,USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,2000000000.0,USD,MTH,MTH,0.0
Fixed,3.47,nan,0.0,ACT/360,1000000000.0,USD,MTH,MTH,Float,0.0,USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,1000000000.0,USD,MTH,MTH,0.0
Fixed,3.4715,nan,0.0,ACT/360,850000000.0,USD,MTH,MTH,Float,0.0,USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,850000000.0,USD,MTH,MTH,0.0
Fixed,3.82,nan,0.0,ACT/360,1000000000.0,USD,MTH,MTH,Float,0.0,USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,1000000000.0,USD,MTH,MTH,0.0
Fixed,4.238,nan,0.0,ACT/360,950000000.0,USD,MTH,MTH,Float,0.0,USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,950000000.0,USD,MTH,MTH,0.0
Fixed,2.938,nan,0.0,ACT/365.FIXED,16000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,16000000.0,GBP,MTH,MTH,0.0
Fixed,3.578,nan,0.0,ACT/365.FIXED,35000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,35000000.0,GBP,MTH,MTH,0.0
Fixed,2.24,nan,0.0,ACT/365.FIXED,130000000.0,NZD,MTH,MTH,Float,0.0,NZD.BBR.3M.FRA,0.0,ACT/365.FIXED,130000000.0,NZD,MTH,MTH,0.0
Fixed,0.99,nan,0.0,ACT/360,2000000000.0,SEK,MTH,MTH,Float,0.0,SEK.STIBOR.3M.SIDE,0.0,ACT/360,2000000000.0,SEK,MTH,MTH,0.0
Fixed,1.64,nan,0.0,ACT/360,450000000.0,SEK,MTH,MTH,Float,0.0,SEK.STIBOR.3M.SIDE,0.0,ACT/360,450000000.0,SEK,MTH,MTH,0.0
Fixed,1.315,nan,0.0,ACT/360,848740000.0,SEK,MTH,MTH,Float,0.0,SEK.STIBOR.3M.SIDE,0.0,ACT/360,848740000.0,SEK,MTH,MTH,0.0
Fixed,2.885,nan,0.0,ACT/360,55000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,55000000.0,USD,MTH,MTH,0.0
Fixed,3.745,nan,0.0,ACT/365.FIXED,2000000.0,AUD,MTH,MTH,Float,0.0,AUD-BBSW,0.0,ACT/365.FIXED,2000000.0,AUD,MTH,MTH,0.0
Fixed,4.349,nan,0.0,ACT/365.FIXED,26000000.0,NZD,MTH,MTH,Float,0.0,NZD-BKBM FRA,0.0,ACT/365.FIXED,26000000.0,NZD,MTH,MTH,0.0
Fixed,4.405,nan,0.0,ACT/365.FIXED,62000000.0,NZD,MTH,MTH,Float,0.0,NZD-BKBM FRA,0.0,ACT/365.FIXED,62000000.0,NZD,MTH,MTH,0.0
Fixed,4.27,nan,0.0,ACT/365.FIXED,26000000.0,NZD,MTH,MTH,Float,0.0,NZD-BKBM FRA,0.0,ACT/365.FIXED,26000000.0,NZD,MTH,MTH,0.0
Fixed,4.365,nan,0.0,ACT/365.FIXED,26000000.0,NZD,MTH,MTH,Float,0.0,NZD-BKBM FRA,0.0,ACT/365.FIXED,26000000.0,NZD,MTH,MTH,0.0
Fixed,3.2875,nan,0.0,ACT/365.FIXED,100000000.0,CAD,MTH,MTH,Float,0.0,CAD-CDOR,0.0,ACT/365.FIXED,100000000.0,CAD,MTH,MTH,0.0
Fixed,3.14,nan,0.0,ACT/365.FIXED,95000000.0,CAD,MTH,MTH,Float,0.0,CAD-CDOR,0.0,ACT/365.FIXED,95000000.0,CAD,MTH,MTH,0.0
Fixed,3.14,nan,0.0,ACT/365.FIXED,69000000.0,CAD,MTH,MTH,Float,0.0,CAD-CDOR,0.0,ACT/365.FIXED,69000000.0,CAD,MTH,MTH,0.0
Fixed,3.27,nan,0.0,ACT/365.FIXED,21000000.0,CAD,MTH,MTH,Float,0.0,CAD-CDOR,0.0,ACT/365.FIXED,21000000.0,CAD,MTH,MTH,0.0
Fixed,3.27,nan,0.0,ACT/365.FIXED,15000000.0,CAD,MTH,MTH,Float,0.0,CAD-CDOR,0.0,ACT/365.FIXED,15000000.0,CAD,MTH,MTH,0.0
Fixed,3.27,nan,0.0,ACT/365.FIXED,37000000.0,CAD,MTH,MTH,Float,0.0,CAD-CDOR,0.0,ACT/365.FIXED,37000000.0,CAD,MTH,MTH,0.0
Fixed,3.14,nan,0.0,ACT/365.FIXED,160000000.0,CAD,MTH,MTH,Float,0.0,CAD-CDOR,0.0,ACT/365.FIXED,160000000.0,CAD,MTH,MTH,0.0
Fixed,2.734,nan,0.0,1/1,5000000.0,EUR,MTH,MTH,Float,0.0,EUR-EXT-CPI,0.0,1/1,5000000.0,EUR,MTH,MTH,0.0
Fixed,8.16165,nan,0.0,1/1,140000000.0,USD,MTH,MTH,Float,0.0,USA-CPI-U,0.0,1/1,140000000.0,USD,MTH,MTH,0.0
Fixed,3.4344,nan,0.0,ACT/365.FIXED,78000000.0,CAD,MTH,MTH,Float,0.0,CAD-CDOR,0.0,ACT/365.FIXED,78000000.0,CAD,MTH,MTH,0.0
Fixed,1.389,nan,0.0,ACT/360,2000000000.0,USD,MTH,MTH,Float,0.0,USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,2000000000.0,USD,MTH,MTH,0.0
Fixed,1.862,nan,0.0,ACT/360,2000000000.0,USD,MTH,MTH,Float,0.0,USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,2000000000.0,USD,MTH,MTH,0.0
Fixed,1.4015,nan,0.0,ACT/360,2000000000.0,USD,MTH,MTH,Float,0.0,USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,2000000000.0,USD,MTH,MTH,0.0
Fixed,1.91,nan,0.0,ACT/360,1000000000.0,USD,MTH,MTH,Float,0.0,USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,1000000000.0,USD,MTH,MTH,0.0
Fixed,1.428,nan,0.0,ACT/365.FIXED,410000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,0.0,ACT/365.FIXED,410000000.0,AUD,MTH,MTH,0.0
Fixed,1.428,nan,0.0,ACT/365.FIXED,1000000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,0.0,ACT/365.FIXED,1000000000.0,AUD,MTH,MTH,0.0
Fixed,1.428,nan,0.0,ACT/365.FIXED,2000000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,0.0,ACT/365.FIXED,2000000000.0,AUD,MTH,MTH,0.0
Fixed,1.428,nan,0.0,ACT/365.FIXED,600000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,0.0,ACT/365.FIXED,600000000.0,AUD,MTH,MTH,0.0
Fixed,1.428,nan,0.0,ACT/365.FIXED,370000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,0.0,ACT/365.FIXED,370000000.0,AUD,MTH,MTH,0.0
Fixed,1.428,nan,0.0,ACT/365.FIXED,160000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,0.0,ACT/365.FIXED,160000000.0,AUD,MTH,MTH,0.0
Fixed,1.428,nan,0.0,ACT/365.FIXED,120000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,0.0,ACT/365.FIXED,120000000.0,AUD,MTH,MTH,0.0
Fixed,1.485,nan,0.0,ACT/365.FIXED,61000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,0.0,ACT/365.FIXED,61000000.0,AUD,MTH,MTH,0.0
Fixed,1.485,nan,0.0,ACT/365.FIXED,2000000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,0.0,ACT/365.FIXED,2000000000.0,AUD,MTH,MTH,0.0
Fixed,1.485,nan,0.0,ACT/365.FIXED,2000000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,0.0,ACT/365.FIXED,2000000000.0,AUD,MTH,MTH,0.0
Fixed,1.485,nan,0.0,ACT/365.FIXED,340000000.0,AUD,MTH,MTH,Float,0.0,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,0.0,ACT/365.FIXED,340000000.0,AUD,MTH,MTH,0.0
Fixed,2.755,nan,0.0,ACT/360,49000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,49000000.0,USD,MTH,MTH,0.0
Fixed,2.975,nan,0.0,ACT/365.FIXED,220000000.0,AUD,MTH,MTH,Float,0.0,AUD-BBSW,0.0,ACT/365.FIXED,220000000.0,AUD,MTH,MTH,0.0
Fixed,3.1475,nan,0.0,ACT/360,160000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,160000000.0,USD,MTH,MTH,0.0
Fixed,3.3175,nan,0.0,ACT/365.FIXED,210000000.0,HKD,MTH,MTH,Float,0.0,HKD-HIBOR,0.0,ACT/365.FIXED,210000000.0,HKD,MTH,MTH,0.0
Fixed,2.805,nan,0.0,ACT/360,1000000000.0,NOK,MTH,MTH,Float,0.0,NOK-NIBOR,0.0,ACT/360,1000000000.0,NOK,MTH,MTH,0.0
Fixed,1.7877,nan,0.0,ACT/365.FIXED,4000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,4000000.0,GBP,MTH,MTH,0.0
Fixed,0.4185,nan,0.0,ACT/365.FIXED,1000000000.0,JPY,MTH,MTH,Float,0.0,JPY-TONA-OIS Compound,0.0,ACT/365.FIXED,1000000000.0,JPY,MTH,MTH,0.0
Fixed,1.334,nan,0.0,ACT/365.FIXED,1000000000.0,GBP,MTH,MTH,Float,0.0,GBP-SONIA-OIS Compound,0.0,ACT/365.FIXED,1000000000.0,GBP,MTH,MTH,0.0
Fixed,2.669,nan,0.0,ACT/360,150000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,150000000.0,USD,MTH,MTH,0.0
Fixed,3.008,nan,0.0,ACT/360,1100000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,1100000000.0,USD,MTH,MTH,0.0
Fixed,2.681,nan,0.0,ACT/360,420000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,420000000.0,USD,MTH,MTH,0.0
Fixed,2.205,nan,0.0,ACT/360,1000000000.0,USD,MTH,MTH,Float,0.0,USD-LIBOR,0.0,ACT/360,1000000000.0,USD,MTH,MTH,0.0
Fixed,1.259,nan,0.0,ACT/360,250000000.0,USD,MTH,MTH,Float,0.0,USD-LIBOR,0.0,ACT/360,250000000.0,USD,MTH,MTH,0.0
Fixed,2.939,nan,0.0,ACT/360,460000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,460000000.0,USD,MTH,MTH,0.0
Fixed,1.4475,nan,0.0,ACT/360,240000000.0,USD,MTH,MTH,Float,0.0,USD-LIBOR,0.0,ACT/360,240000000.0,USD,MTH,MTH,0.0
Fixed,2.322,nan,0.0,ACT/360,240000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,240000000.0,USD,MTH,MTH,0.0
Fixed,2.18,nan,0.0,ACT/360,460000000.0,USD,MTH,MTH,Float,0.0,USD-LIBOR,0.0,ACT/360,460000000.0,USD,MTH,MTH,0.0
Fixed,0.589,nan,0.0,ACT/360,300000000.0,USD,MTH,MTH,Float,0.0,USD-LIBOR,0.0,ACT/360,300000000.0,USD,MTH,MTH,0.0
Fixed,2.555,nan,0.0,ACT/360,240000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,240000000.0,USD,MTH,MTH,0.0
Fixed,0.60315,nan,0.0,ACT/360,250000000.0,USD,MTH,MTH,Float,0.0,USD-LIBOR,0.0,ACT/360,250000000.0,USD,MTH,MTH,0.0
Fixed,2.4823,nan,0.0,ACT/360,240000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,240000000.0,USD,MTH,MTH,0.0
Fixed,1.46,nan,0.0,ACT/360,240000000.0,USD,MTH,MTH,Float,0.0,USD-LIBOR,0.0,ACT/360,240000000.0,USD,MTH,MTH,0.0
Fixed,2.679,nan,0.0,ACT/360,240000000.0,USD,MTH,MTH,Float,0.0,USD-SOFR-OIS Compound,0.0,ACT/360,240000000.0,USD,MTH,MTH,0.0
Fixed,1.572,nan,0.0,ACT/360,420000000.0,USD,MTH,MTH,Float,0.0,USD-LIBOR,0.0,ACT/360,420000000.0,USD,MTH,MTH,0.0
Fixed,3.305,nan,0.0,ACT/365.FIXED,14000000.0,CAD,MTH,MTH,Float,0.0,CAD-CDOR,0.0,ACT/365.FIXED,14000000.0,CAD,MTH,MTH,0.0
Fixed,2.25,nan,0.0,ACT/365.FIXED,2200000000.0,AUD,MTH,MTH,Float,0.0,AUD-AONIA-OIS Compound,0.0,ACT/365.FIXED,2200000000.0,AUD,MTH,MTH,0.0
Fixed,2.64,nan,0.0,ACT/365.FIXED,2200000000.0,AUD,MTH,MTH,Float,0.0,AUD-AONIA-OIS Compound,0.0,ACT/365.FIXED,2200000000.0,AUD,MTH,MTH,0.0
Fixed,0.0685,nan,0.0,ACT/360,650000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,650000000.0,USD,MTH,MTH,0.0
Fixed,0.075,nan,0.0,ACT/360,650000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,650000000.0,USD,MTH,MTH,0.0
Fixed,0.0664,nan,0.0,ACT/360,600000000.0,USD,MTH,MTH,Float,0.0,USD.USD-Federal Funds-H.15-OIS-COMPOUND.1T.USD-Federal Funds-H.15-OIS-COMPOUND,0.0,ACT/360,600000000.0,USD,MTH,MTH,0.0
Fixed,0.0175,nan,0.0,ACT/365.FIXED,380000000.0,NZD,MTH,MTH,Float,0.0,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,0.0,ACT/365.FIXED,380000000.0,NZD,MTH,MTH,0.0
Fixed,0.1,nan,0.0,ACT/360,50000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,0.0,ACT/360,50000000.0,EUR,MTH,MTH,0.0
Fixed,0.4821,nan,0.0,ACT/360,2000000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EONIA-OIS-COMPOUND.1T.EUR-EONIA-OIS-COMPOUND,0.0,ACT/360,2000000000.0,EUR,MTH,MTH,0.0
Fixed,0.4691,nan,0.0,ACT/360,2000000000.0,EUR,MTH,MTH,Float,0.0,EUR.EUR-EONIA-OIS-COMPOUND.1T.EUR-EONIA-OIS-COMPOUND,0.0,ACT/360,2000000000.0,EUR,MTH,MTH,0.0
Fixed,1.345,nan,0.0,ACT/365.FIXED,140000000.0,PLN,MTH,MTH,Float,0.0,PLN.PLN-WIBOR-WIBO.6M.PLN-WIBOR-WIBO,0.0,ACT/365.FIXED,140000000.0,PLN,MTH,MTH,0.0
